ticker,name,sector,fy,ocf,capex_ppe,capex_intangible,capex,fcf,depr,marcap,pfr
024850,HLB이노베이션,기타,2025,-30082499698.0,898020905.0,,898020905.0,-30980520603.0,,611814129440.0,
460860,동국제강,기타,2025,114649523103.0,721637489352.0,0.0,721637489352.0,-606987966249.0,,601745246210.0,
199800,툴젠,기타,2025,-20217744733.0,451250117.0,,451250117.0,-20668994850.0,,601687160100.0,
002840,미원상사,기타,2025,68590111022.0,49119677627.0,131576990.0,49251254617.0,19338856405.0,,598975000000.0,30.97
354320,알멕,기타,2025,27207366446.0,27225627281.0,42516000.0,27268143281.0,-60776835.0,,598872399700.0,
003280,흥아해운,기타,2025,38014074656.0,6997457101.0,,6997457101.0,31016617555.0,,597455874015.0,19.26
001530,DI동일,기타,2025,3943698490.0,63489275117.0,1029957259.0,64519232376.0,-60575533886.0,,596609884800.0,
389500,에스비비테크,로봇,2025,-7067797057.0,3274101154.0,0.0,3274101154.0,-10341898211.0,,596380744000.0,
005810,풍산홀딩스,기타,2025,-5232274413.0,6368950422.0,114000000.0,6482950422.0,-11715224835.0,14389263059.0,594713295000.0,
104830,원익머트리얼즈,반도체_소재,2025,77715191634.0,79662152752.0,3175847540.0,82838000292.0,-5122808658.0,,594467200000.0,
039130,하나투어,여행_호텔,2025,101086158079.0,3175669045.0,1989488866.0,5165157911.0,95921000168.0,,590166409200.0,6.15
041960,코미팜,기타,2025,-621803980.0,3086725895.0,1384201072.0,4470926967.0,-5092730947.0,,588875365150.0,
453340,현대그린푸드,기타,2025,82423220000.0,30967418000.0,233237000.0,31200655000.0,51222565000.0,,586761577090.0,11.46
045100,한양이엔지,기타,2025,2350443562.0,47705162425.0,495940118.0,48201102543.0,-45850658981.0,16017145076.0,586250000000.0,
425040,티이엠씨,기타,2025,21584197185.0,22520745290.0,931491721.0,23452237011.0,-1868039826.0,,585666286800.0,
200710,에이디테크놀로지,기타,2025,-15874501256.0,26615357664.0,,26615357664.0,-42489858920.0,,584251103800.0,
005420,코스모화학,2차전지_리사이클링,2025,121742460863.0,54959498393.0,136343961.0,55095842354.0,66646618509.0,27366801345.0,583036901040.0,8.75
332570,PS일렉트로닉스,기타,2025,23044997551.0,3913647000.0,257507000.0,4171154000.0,18873843551.0,,578289149940.0,30.64
125490,한라캐스트,기타,2025,4378422170.0,,,0.0,4378422170.0,,576372138080.0,131.64
122640,예스티,기타,2025,-7443039427.0,6341452144.0,2922711762.0,9264163906.0,-16707203333.0,,576157892100.0,
002240,고려제강,기타,2025,117018111571.0,78129311399.0,6432970.0,78135744369.0,38882367202.0,,575100000000.0,14.79
019170,신풍제약,기타,2025,17253671683.0,3477355780.0,513087570.0,3990443350.0,13263228333.0,,573982815900.0,43.28
356680,엑스게이트,기타,2025,1416011655.0,1169325378.0,88981818.0,1258307196.0,157704459.0,1274266376.0,573724189200.0,3637.97
009900,명신산업,기타,2025,158876295088.0,40794011916.0,116584908.0,40910596824.0,117965698264.0,,573498553690.0,4.86
493280,아이엠바이오로직스,기타,2025,392514672.0,502187609.0,,502187609.0,-109672937.0,,572176455200.0,
099190,아이센스,기타,2025,20119708503.0,27716477747.0,741485500.0,28457963247.0,-8338254744.0,,568819572020.0,
271940,일진하이솔루스,기타,2025,-4589895653.0,4686471564.0,1920122024.0,6606593588.0,-11196489241.0,,568664555400.0,
372320,큐로셀,기타,2025,-29993184895.0,313226837.0,1902265587.0,2215492424.0,-32208677319.0,,561075078300.0,
093320,케이아이엔엑스,기타,2025,45518500370.0,,,0.0,45518500370.0,25787991457.0,558760000000.0,12.28
393890,더블유씨피,2차전지_분리막,2025,-27463755027.0,,,0.0,-27463755027.0,,556381287360.0,
010820,퍼스텍,기타,2025,-20244567579.0,2668483143.0,2135945590.0,4804428733.0,-25048996312.0,,551122899400.0,
025980,아난티,기타,2025,36085973977.0,20110201345.0,129944000.0,20240145345.0,15845828632.0,,550723603400.0,34.76
060280,큐렉소,기타,2025,-11258378658.0,2483850592.0,29652726.0,2513503318.0,-13771881976.0,,546279619600.0,
015860,일진홀딩스,기타,2025,107849888159.0,37896026598.0,5952873372.0,43848899970.0,64000988189.0,,543809262660.0,8.5
003000,부광약품,기타,2025,21463602416.0,7257136693.0,3936876501.0,11194013194.0,10269589222.0,,543642337210.0,52.94
006910,보성파워텍,기타,2025,43704844510.0,,,0.0,43704844510.0,1801387994.0,542393256960.0,12.41
020000,한섬,의류_패션,2025,116179872000.0,,,0.0,116179872000.0,,539072549400.0,4.64
290550,디케이티,기타,2025,4514778387.0,11092331987.0,511190320.0,11603522307.0,-7088743920.0,,538033087000.0,
101930,인화정공,기타,2025,5142820091.0,6530823687.0,,6530823687.0,-1388003596.0,4678483137.0,535968800100.0,
078160,메디포스트,기타,2025,-57145549594.0,2915495807.0,361703391.0,3277199198.0,-60422748792.0,6025969978.0,535534876980.0,
008730,율촌화학,기타,2025,27148417002.0,34705068420.0,285825825.0,34990894245.0,-7842477243.0,,534440000000.0,
009410,태영건설,기타,2025,115087827658.0,4142656165.0,211950000.0,4354606165.0,110733221493.0,,531495879308.0,4.8
330860,네패스아크,기타,2025,46594298618.0,10236880099.0,,10236880099.0,36357418519.0,67741755834.0,528178350750.0,14.53
268280,미원에스씨,기타,2025,76518495728.0,45120323985.0,0.0,45120323985.0,31398171743.0,26689522641.0,528000000000.0,16.82
042000,카페24,플랫폼,2025,82550637228.0,13283267065.0,360984719.0,13644251784.0,68906385444.0,,527503924500.0,7.66
041190,우리기술투자,기타,2025,-1302839238.0,10134700.0,,10134700.0,-1312973938.0,,525840000000.0,
018290,브이티,기타,2025,49728513140.0,3542507351.0,,3542507351.0,46186005789.0,,525175825140.0,11.37
284740,쿠쿠홈시스,기타,2025,8710300042.0,9618780539.0,831666205.0,10450446744.0,-1740146702.0,,521667922500.0,
468530,프로티나,기타,2025,-8074322371.0,1084461118.0,422425750.0,1506886868.0,-9581209239.0,,515895974000.0,
016610,DB증권,기타,2025,-1024925355819.0,6310941303.0,2985345465.0,9296286768.0,-1034221642587.0,18191573971.0,515723626350.0,
001200,유진투자증권,기타,2025,91633720793.0,6554216090.0,10701881344.0,17256097434.0,74377623359.0,,514360679580.0,6.92
377740,바이오노트,기타,2025,14381482563.0,8111395804.0,158520099.0,8269915903.0,6111566660.0,,512486821440.0,83.86
138080,오이솔루션,기타,2025,-11833070957.0,1045701421.0,0.0,1045701421.0,-12878772378.0,,512439181200.0,
064260,다날,핀테크_결제,2025,14288578704.0,1371764430.0,238217994.0,1609982424.0,12678596280.0,,512119743890.0,40.39
340570,티앤엘,기타,2025,37691797461.0,17586638030.0,500469621.0,18087107651.0,19604689810.0,,511251200000.0,26.08
130660,한전산업,기타,2025,-8020030107.0,1589865678.0,91057653.0,1680923331.0,-9700953438.0,,509212000000.0,
003300,한일홀딩스,기타,2025,206363646331.0,169809521810.0,99374320.0,169908896130.0,36454750201.0,,509050914840.0,13.96
211050,인카금융서비스,기타,2025,56174712000.0,977538000.0,,977538000.0,55197174000.0,,508893576810.0,9.22
110990,디아이티,기타,2025,24669976179.0,435963554.0,25272185.0,461235739.0,24208740440.0,,508410000000.0,21.0
031430,신세계인터내셔날,기타,2025,29603466551.0,,,0.0,29603466551.0,,507996720000.0,17.16
014830,유니드,기타,2025,89480595289.0,84302998467.0,604344536.0,84907343003.0,4573252286.0,,502155920000.0,109.8
230360,에코마케팅,기타,2025,37570999282.0,3596429810.0,68961722.0,3665391532.0,33905607750.0,10150088036.0,495980128000.0,14.63
030520,한글과컴퓨터,기타,2025,69730080098.0,11118531716.0,4988219813.0,16106751529.0,53623328569.0,,495684752000.0,9.24
254490,미래반도체,기타,2025,-26712137031.0,,,0.0,-26712137031.0,,495223400000.0,
170920,엘티씨,기타,2025,25146673728.0,9693363899.0,436787799.0,10130151698.0,15016522030.0,,493344684200.0,32.85
025900,동화기업,2차전지_전해질,2025,1536021639.0,41220316565.0,108001211.0,41328317776.0,-39792296137.0,,491416810200.0,
025320,시노펙스,기타,2025,22247874054.0,19024384901.0,136742274.0,19161127175.0,3086746879.0,,488461000900.0,158.24
034310,NICE,기타,2025,406018070966.0,76891032323.0,21124729726.0,98015762049.0,308002308917.0,198994275260.0,487032330250.0,1.58
381970,케이카,기타,2025,77035672329.0,3398253591.0,616131900.0,4014385491.0,73021286838.0,,482349978240.0,6.61
187660,페니트리움바이오,기타,2025,-4474747994.0,747985637.0,25200000.0,773185637.0,-5247933631.0,,479783088450.0,
107640,한중엔시에스,기타,2025,527834658.0,47757104906.0,33781200.0,47790886106.0,-47263051448.0,,479535643400.0,
013030,하이록코리아,기타,2025,47282012072.0,9954739025.0,,9954739025.0,37327273047.0,,478963460800.0,12.83
251970,펌텍코리아,기타,2025,61175929674.0,47667969444.0,1977609045.0,49645578489.0,11530351185.0,,478640000000.0,41.51
482630,삼양엔씨켐,기타,2025,19513332846.0,3820326700.0,842922408.0,4663249108.0,14850083738.0,,478258918000.0,32.21
004710,한솔테크닉스,기타,2025,46425834085.0,33834965463.0,611938811.0,34446904274.0,11978929811.0,,476917908060.0,39.81
168360,펨트론,기타,2025,-5722460731.0,-4554076194.0,-309630000.0,-4863706194.0,-858754537.0,,476481095650.0,
092870,엑시콘,기타,2025,-4034653160.0,2755413575.0,673160000.0,3428573575.0,-7463226735.0,,476354090500.0,
034950,한국기업평가,기타,2025,31890334361.0,701205500.0,2402580000.0,3103785500.0,28786548861.0,,474937764400.0,16.5
287840,인투셀,기타,2025,-8626402885.0,143451091.0,1160239193.0,1303690284.0,-9930093169.0,,473942838000.0,
036620,감성코퍼레이션,기타,2025,39000370860.0,2414793542.0,10400000.0,2425193542.0,36575177318.0,,472429684620.0,12.92
035890,서희건설,기타,2025,-3753124031.0,,,0.0,-3753124031.0,,472256379135.0,
0120G0,삼양바이오팜,기타,2025,9774248356.0,6727021395.0,13379778.0,6740401173.0,3033847183.0,,472177745000.0,155.64
101160,월덱스,기타,2025,60759780767.0,10752116177.0,136100000.0,10888216177.0,49871564590.0,,470563300500.0,9.44
039440,에스티아이,기타,2025,18683112269.0,9390744139.0,308046000.0,9698790139.0,8984322130.0,,467537467050.0,52.04
002030,아세아,기타,2025,171898913000.0,213264061000.0,8631375000.0,221895436000.0,-49996523000.0,,465300552000.0,
080580,오킨스전자,기타,2025,16862322274.0,,,0.0,16862322274.0,10610532120.0,464001010000.0,27.52
950210,프레스티지바이오파마,기타,2025,-37175838.0,29051428.0,4298149.0,33349577.0,-70525415.0,,462740393500.0,
092790,넥스틸,기타,2025,23785556354.0,,,0.0,23785556354.0,,461795520000.0,19.41
000070,삼양홀딩스,기타,2025,253768137587.0,123042185929.0,2294756294.0,125336942223.0,128431195364.0,,461133545400.0,3.59
448730,삼성FN리츠,기타,2025,4568844646.0,,,0.0,4568844646.0,,460713000000.0,100.84
215600,신라젠,기타,2025,-22499148798.0,246322017.0,3473811148.0,3720133165.0,-26219281963.0,880148762.0,460690600300.0,
004690,삼천리,기타,2025,306467453147.0,121742863323.0,711135646.0,122453998969.0,184013454178.0,,460600679000.0,2.5
317330,덕산테코피아,기타,2025,-21390341189.0,30287674286.0,209507159.0,30497181445.0,-51887522634.0,,458675481600.0,
095660,네오위즈,기타,2025,76072659764.0,925586792.0,3878176642.0,4803763434.0,71268896330.0,,454365639000.0,6.38
403550,쏘카,기타,2025,50773403238.0,,3096143208.0,3096143208.0,47677260030.0,,453546666620.0,9.51
145990,삼양사,기타,2025,204493207070.0,92374989037.0,312544695.0,92687533732.0,111805673338.0,,451213393750.0,4.04
119850,지엔씨에너지,기타,2025,41079015426.0,3798569215.0,7066600.0,3805635815.0,37273379611.0,,450700106600.0,12.09
105840,우진,기타,2025,-2059787214.0,14798487002.0,255362800.0,15053849802.0,-17113637016.0,,448388274000.0,
002710,TCC스틸,기타,2025,24989426838.0,9379455620.0,0.0,9379455620.0,15609971218.0,18824067729.0,447205670820.0,28.65
015360,INVENI,기타,2025,-70997876000.0,27503903000.0,2099582000.0,29603485000.0,-100601361000.0,,444992500000.0,
179900,유티아이,기타,2025,-35234636730.0,71323238246.0,3651080155.0,74974318401.0,-110208955131.0,,444294749400.0,
230240,에치에프알,기타,2025,9552007579.0,25929354405.0,1183671560.0,27113025965.0,-17561018386.0,,443855150000.0,
027410,BGF,기타,2025,52674405139.0,116071151250.0,589391975.0,116660543225.0,-63986138086.0,,443647326285.0,
084110,휴온스글로벌,기타,2025,93605926803.0,45226537950.0,6644530839.0,51871068789.0,41734858014.0,,441194448200.0,10.57
046970,우리로,기타,2025,1159407745.0,245408248.0,,245408248.0,913999497.0,1077582592.0,440879489940.0,482.36
114810,한솔아이원스,기타,2025,23635086619.0,19819084229.0,409500000.0,20228584229.0,3406502390.0,9308388486.0,440334879600.0,129.26
394280,오픈엣지테크놀로지,기타,2025,-18637225167.0,666267182.0,6708205221.0,7374472403.0,-26011697570.0,6956219990.0,439987051000.0,
488900,비츠로넥스텍,기타,2025,-8780220356.0,774974000.0,,774974000.0,-9555194356.0,,439862404740.0,
072710,농심홀딩스,기타,2025,24658671312.0,16772238997.0,7931302686.0,24703541683.0,-44870371.0,,439662492000.0,
441270,파인엠텍,기타,2025,-1395740048.0,61762344469.0,275188264.0,62037532733.0,-63433272781.0,,439429662360.0,
306200,세아제강,기타,2025,-108307635174.0,45758962332.0,0.0,45758962332.0,-154066597506.0,,439342870000.0,
010690,화신,기타,2025,42043080329.0,187633545367.0,88791756.0,187722337123.0,-145679256794.0,,438949553700.0,
079370,제우스,기타,2025,28038875320.0,10974748704.0,2173800848.0,13148549552.0,14890325768.0,,438890408500.0,29.47
047920,HLB제약,기타,2025,568978333.0,7210494029.0,,7210494029.0,-6641515696.0,,435903441240.0,
215200,메가스터디교육,기타,2025,153879428226.0,16202673381.0,28109708581.0,44312381962.0,109567046264.0,73332950209.0,435857332800.0,3.98
145720,덴티움,의료기기_미용,2025,13239357613.0,53002462893.0,553556151.0,53556019044.0,-40316661431.0,,435506495500.0,
234340,헥토파이낸셜,기타,2025,64396975202.0,4307414698.0,1388775209.0,5696189907.0,58700785295.0,,432391803200.0,7.37
078130,국일제지,기타,2025,3589931935.0,20182399612.0,93000000.0,20275399612.0,-16685467677.0,,431796448210.0,
304360,에스바이오메딕스,기타,2025,-3980548646.0,4368836555.0,15000000.0,4383836555.0,-8364385201.0,,431621710800.0,
016590,신대양제지,기타,2025,59588991850.0,49174823631.0,21976000.0,49196799631.0,10392192219.0,,431186674000.0,41.49
424870,이뮨온시아,기타,2025,-22775358394.0,322672637.0,137744300.0,460416937.0,-23235775331.0,,431019579510.0,
005950,이수화학,기타,2025,-4297480000.0,20557312000.0,7444336000.0,28001648000.0,-32299128000.0,,429383779770.0,
117730,티로보틱스,기타,2025,14147653176.0,1063339622.0,34822549.0,1098162171.0,13049491005.0,,428151656140.0,32.81
455900,엔젤로보틱스,기타,2025,-7219333059.0,897421857.0,83046203.0,980468060.0,-8199801119.0,,427686176450.0,
144960,뉴파워프라즈마,기타,2025,9841751353.0,43386216003.0,994804013.0,44381020016.0,-34539268663.0,,426876936480.0,
417840,저스템,기타,2025,7272004843.0,7391709124.0,500760176.0,7892469300.0,-620464457.0,2204418792.0,425628624180.0,
012030,DB,기타,2025,15233867779.0,2520792732.0,1460110064.0,3980902796.0,11252964983.0,3663347153.0,425482868295.0,37.81
452430,사피엔반도체,기타,2025,4528745604.0,535760000.0,25000000.0,560760000.0,3967985604.0,,425154181500.0,107.15
067630,HLB생명과학,기타,2025,-22933098765.0,25581830576.0,360244250.0,25942074826.0,-48875173591.0,,424271361840.0,
357120,코람코라이프인프라리츠,기타,2025,3415421809.0,,,0.0,3415421809.0,4135109059.0,423895466670.0,124.11
376270,HEM파마,기타,2025,-8344845855.0,-9754831073.0,-229873872.0,-9984704945.0,1639859090.0,,423266414300.0,258.11
344820,KCC글라스,기타,2025,-17955418412.0,63874027488.0,3105941013.0,66979968501.0,-84935386913.0,,422420042400.0,
042520,한스바이오메드,기타,2025,318338522.0,1700383597.0,57182334.0,1757565931.0,-1439227409.0,,422136463200.0,
219130,타이거일렉,기타,2025,526684643.0,4992666381.0,,4992666381.0,-4465981738.0,,421163143000.0,
243070,휴온스,기타,2025,45005541724.0,20054253629.0,4264428245.0,24318681874.0,20686859850.0,,419887258250.0,20.3
029530,신도리코,기타,2025,52078719058.0,22669947828.0,0.0,22669947828.0,29408771230.0,,419719492800.0,14.27
126720,수산인더스트리,기타,2025,11229132751.0,20171112064.0,1309908649.0,21481020713.0,-10251887962.0,,419294100000.0,
004700,조광피혁,기타,2025,11870249877.0,314715725.0,,314715725.0,11555534152.0,1432146160.0,418230780200.0,36.19
079940,가비아,기타,2025,71756908745.0,45808864035.0,,45808864035.0,25948044710.0,,418054306600.0,16.11
006220,제주은행,기타,2025,24934000000.0,3318000000.0,6046000000.0,9364000000.0,15570000000.0,25701000000.0,416540098140.0,26.75
017810,풀무원,외식_급식,2025,163748100720.0,149471698638.0,4995484156.0,154467182794.0,9280917926.0,,416276318640.0,44.85
265520,AP시스템,기타,2025,33895776250.0,64411303926.0,383128511.0,64794432437.0,-30898656187.0,,415402659600.0,
098070,한텍,기타,2025,58844374305.0,823194818.0,10435000.0,833629818.0,58010744487.0,,415374616350.0,7.16
060980,HL홀딩스,기타,2025,45167129942.0,15880852363.0,9674526070.0,25555378433.0,19611751509.0,,414903307900.0,21.16
417310,코람코더원리츠,기타,2025,3598287711.0,,,0.0,3598287711.0,876138195.0,412888000000.0,114.75
089590,제주항공,항공사,2025,6101192256.0,271293526172.0,1089392720.0,272382918892.0,-266281726636.0,,408849793950.0,
206650,유바이오로직스,기타,2025,49100608879.0,5527833784.0,11429630487.0,16957464271.0,32143144608.0,,406159775420.0,12.64
078020,LS증권,기타,2025,45612988415.0,,0.0,0.0,45612988415.0,,406122310800.0,8.9
484590,삼양컴텍,기타,2025,17696005047.0,7386131818.0,833729000.0,8219860818.0,9476144229.0,,405922932500.0,42.84
058430,포스코스틸리온,기타,2025,41493545438.0,18815163488.0,2426851821.0,21242015309.0,20251530129.0,13495205017.0,405000000000.0,20.0
170900,동아에스티,기타,2025,27779633059.0,22141816093.0,13486434539.0,35628250632.0,-7848617573.0,,404677270400.0,
389650,넥스트바이오메디컬,기타,2025,1250124514.0,3151672458.0,,3151672458.0,-1901547944.0,,403931556800.0,
097520,엠씨넥스,기타,2025,69708663502.0,40618349899.0,607879000.0,41226228899.0,28482434603.0,48550452746.0,399364425000.0,14.02
002810,삼영무역,기타,2025,25016233192.0,9494527999.0,183843837.0,9678371836.0,15337861356.0,,397962729400.0,25.95
025860,남해화학,기타,2025,47646848138.0,26186087317.0,319418182.0,26505505499.0,21141342639.0,28818867585.0,395443590280.0,18.7
064820,케이프,기타,2025,188434193508.0,971346045.0,2734570180.0,3705916225.0,184728277283.0,,391307526200.0,2.12
192650,드림텍,기타,2025,95857225063.0,31400166566.0,2410110950.0,33810277516.0,62046947547.0,,390393966340.0,6.29
029460,케이씨,기타,2025,51044859033.0,49898241196.0,788245729.0,50686486925.0,358372108.0,27305536156.0,389575912250.0,1087.07
220100,퓨쳐켐,기타,2025,-2427218227.0,6351296957.0,2176252493.0,8527549450.0,-10954767677.0,,386424446600.0,
091810,트리니티항공,기타,2025,171062760810.0,56009314582.0,532280120.0,56541594702.0,114521166108.0,,385713498990.0,3.37
160980,싸이맥스,기타,2025,43688335760.0,837672665.0,32600000.0,870272665.0,42818063095.0,,385079565750.0,8.99
241770,메카로,기타,2025,15940735992.0,10576980286.0,1510442521.0,12087422807.0,3853313185.0,,384262528000.0,99.72
200880,서연이화,기타,2025,164090823083.0,252739094885.0,5840839335.0,258579934220.0,-94489111137.0,,384074089770.0,
005610,삼립,기타,2025,88237005124.0,41123342636.0,879180182.0,42002522818.0,46234482306.0,95248146514.0,383990900500.0,8.31
011760,현대코퍼레이션,기타,2025,-294660212971.0,21648700831.0,1296040628.0,22944741459.0,-317604954430.0,,382978565700.0,
078150,HB테크놀러지,기타,2025,12403772241.0,17882194716.0,2378250421.0,20260445137.0,-7856672896.0,,382916733080.0,
042370,비츠로테크,기타,2025,80553586321.0,17012121398.0,1916308590.0,18928429988.0,61625156333.0,,382782365250.0,6.21
200470,에이팩트,기타,2025,5636468637.0,9481516048.0,333749982.0,9815266030.0,-4178797393.0,,382529699790.0,
064290,인텍플러스,기타,2025,5742414789.0,,,0.0,5742414789.0,,377557284700.0,65.75
101730,위메이드맥스,기타,2025,-24184389776.0,5011692244.0,1100114191.0,6111806435.0,-30296196211.0,,376695770570.0,
0082N0,카나프테라퓨틱스,기타,2025,-7166820983.0,77172726.0,0.0,77172726.0,-7243993709.0,,376017391000.0,
085910,네오티스,기타,2025,7770108536.0,1861700161.0,11500000.0,1873200161.0,5896908375.0,,374149863300.0,63.45
086390,유니테스트,기타,2025,-22777800718.0,,,0.0,-22777800718.0,,374074030200.0,
105630,한세실업,기타,2025,85379007016.0,133071289257.0,,133071289257.0,-47692282241.0,,374000000000.0,
009290,광동제약,기타,2025,82341354027.0,25196174112.0,1181729490.0,26377903602.0,55963450425.0,,373996558080.0,6.68
183190,아세아시멘트,기타,2025,93407843000.0,126988526000.0,7347020000.0,134335546000.0,-40927703000.0,,373460758440.0,
036890,진성티이씨,기타,2025,21706590494.0,57240886894.0,41400000.0,57282286894.0,-35575696400.0,,371029371320.0,
094360,칩스앤미디어,기타,2025,3343701792.0,138726400.0,875655640.0,1014382040.0,2329319752.0,,369507893680.0,158.63
378340,필에너지,기타,2025,5751000979.0,9556607253.0,317745190.0,9874352443.0,-4123351464.0,,368496509280.0,
091700,파트론,기타,2025,54233239255.0,42280203129.0,446230603.0,42726433732.0,11506805523.0,,368000000000.0,31.98
099430,바이오플러스,기타,2025,14738333672.0,46581731703.0,1346374129.0,47928105832.0,-33189772160.0,,367995110340.0,
456010,아이씨티케이,기타,2025,-2944120783.0,999373485.0,903037235.0,1902410720.0,-4846531503.0,,367085422800.0,
092460,한라IMS,기타,2025,22052232987.0,13218305063.0,,13218305063.0,8833927924.0,,367002636000.0,41.54
065680,우주일렉트로,기타,2025,22440654609.0,23113259564.0,2317642741.0,25430902305.0,-2990247696.0,,366384675150.0,
089980,상아프론테크,수소_연료전지,2025,8040417172.0,29545043291.0,61277253.0,29606320544.0,-21565903372.0,,366148947300.0,
241520,DSC인베스트먼트,기타,2025,-11672883057.0,13873002.0,,13873002.0,-11686756059.0,,365750000000.0,
003800,에이스침대,기타,2025,51464210348.0,17195618334.0,0.0,17195618334.0,34268592014.0,,364861000000.0,10.65
092230,KPX홀딩스,기타,2025,119479922634.0,73033223996.0,6767299009.0,79800523005.0,39679399629.0,,364586949800.0,9.19
298830,슈어소프트테크,기타,2025,17902322900.0,634934635.0,44255457.0,679190092.0,17223132808.0,,363517793200.0,21.11
203650,드림시큐리티,기타,2025,-14788435920.0,7748021293.0,1526682033.0,9274703326.0,-24063139246.0,,362939378800.0,
001230,동국홀딩스,기타,2025,54667957475.0,41918241899.0,60578878.0,41978820777.0,12689136698.0,,362525506200.0,28.57
450950,아스테라시스,기타,2025,4985606331.0,1442602902.0,56490293.0,1499093195.0,3486513136.0,,360096055440.0,103.28
034830,한국토지신탁,기타,2025,-124622078410.0,521730138.0,22000000.0,543730138.0,-125165808548.0,19869652949.0,357777238910.0,
025770,한국정보통신,기타,2025,103537613000.0,5428480000.0,487358000.0,5915838000.0,97621775000.0,14508320000.0,357592788050.0,3.66
078520,에이블씨엔씨,기타,2025,35649882515.0,544955886.0,55633285.0,600589171.0,35049293344.0,,356914288920.0,10.18
073490,LIG아큐버,기타,2025,-8499333051.0,1343650038.0,439371907.0,1783021945.0,-10282354996.0,5550032585.0,355099608200.0,
016800,퍼시스,기타,2025,28209055042.0,36356513785.0,21794760.0,36378308545.0,-8169253503.0,,354200000000.0,
009160,SIMPAC,기타,2025,48449676634.0,47891551880.0,852132600.0,48743684480.0,-294007846.0,,353656936880.0,
036200,유니셈,기타,2025,-6489600606.0,999353537.0,,999353537.0,-7488954143.0,,353251848960.0,
228760,지노믹트리,기타,2025,-10192656968.0,2726132209.0,19360673.0,2745492882.0,-12938149850.0,,353000668400.0,
204620,글로벌텍스프리,기타,2025,40486752594.0,1533391414.0,688941182.0,2222332596.0,38264419998.0,2910285025.0,352822316600.0,9.22
194370,제이에스코퍼레이션,기타,2025,127908052455.0,-10835969883.0,-207392351.0,-11043362234.0,138951414689.0,,352553609700.0,2.54
001390,KG케미칼,기타,2025,383767609241.0,256108407874.0,131575087803.0,387683495677.0,-3915886436.0,,351628746900.0,
078340,컴투스,기타,2025,-39213012905.0,5729120060.0,,5729120060.0,-44942132965.0,23214708459.0,351252642650.0,
005720,넥센,기타,2025,360410208343.0,234094412142.0,419760175.0,234514172317.0,125896036026.0,,350993766360.0,2.79
003720,삼영,기타,2025,18543144571.0,3537528195.0,,3537528195.0,15005616376.0,,349180000000.0,23.27
049070,인탑스,기타,2025,8579016395.0,15355120799.0,195485519.0,15550606318.0,-6971589923.0,,349160000000.0,
0001A0,덕양에너젠,기타,2025,7767581393.0,8972517906.0,50415454.0,9022933360.0,-1255351967.0,,348564201700.0,
061970,LB세미콘,기타,2025,9528097718.0,55270713123.0,73502900.0,55344216023.0,-45816118305.0,95838192716.0,347336375880.0,
475400,씨메스로보틱스,기타,2025,-14454048430.0,2200088098.0,99560000.0,2299648098.0,-16753696528.0,,346803829000.0,
084990,헬릭스미스,기타,2025,-6898457427.0,-212677210.0,-48800000.0,-261477210.0,-6636980217.0,,346156905470.0,
084010,대한제강,기타,2025,39618460129.0,20703709165.0,1574805569.0,22278514734.0,17339945395.0,,345090823840.0,19.9
026890,스틱인베스트먼트,기타,2025,-5741329150.0,290967732.0,355156780.0,646124512.0,-6387453662.0,,345060449300.0,
200670,휴메딕스,기타,2025,45145414363.0,7935501196.0,76015011.0,8011516207.0,37133898156.0,,344758851000.0,9.28
069080,웹젠,기타,2025,19124251767.0,6857245221.0,3513954618.0,10371199839.0,8753051928.0,,344657979750.0,39.38
274090,켄코아에어로스페이스,기타,2025,-617387612.0,26059005585.0,3508876254.0,29567881839.0,-30185269451.0,,344612407800.0,
084690,대상홀딩스,기타,2025,242940140469.0,163720044534.0,5090703527.0,168810748061.0,74129392408.0,,344019111000.0,4.64
125020,티씨머티리얼즈,기타,2025,4040097992.0,30066315797.0,105103000.0,30171418797.0,-26131320805.0,,343728175500.0,
035810,이지홀딩스,기타,2025,236402774128.0,81767541017.0,931846403.0,82699387420.0,153703386708.0,,343226104200.0,2.23
448280,에코아이,기타,2025,-7761347587.0,38428691.0,3234000.0,41662691.0,-7803010278.0,,342832162530.0,
018250,애경산업,기타,2025,41015097859.0,7877778150.0,2323990948.0,10201769098.0,30813328761.0,,341744558900.0,11.09
092200,디아이씨,기타,2025,9741086851.0,32531046114.0,,32531046114.0,-22789959263.0,,341052750130.0,
459510,나우로보틱스,기타,2025,-7626244691.0,10195727487.0,43899700.0,10239627187.0,-17865871878.0,,340682527500.0,
108670,LX하우시스,기타,2025,195279000000.0,79001000000.0,1080000000.0,80081000000.0,115198000000.0,,339426309500.0,2.95
104700,한국철강,기타,2025,24335122462.0,18824970405.0,302000.0,18825272405.0,5509850057.0,,339349500000.0,61.59
200130,콜마비앤에이치,기타,2025,37903213067.0,15449503994.0,6864709535.0,22314213529.0,15588999538.0,,338867228160.0,21.74
494120,큐리오시스,기타,2025,-7348638188.0,2235547971.0,71618332.0,2307166303.0,-9655804491.0,,337790976700.0,
002900,TYM,기타,2025,131270026023.0,17416633917.0,3848712581.0,21265346498.0,110004679525.0,,336582000000.0,3.06
000650,천일고속,기타,2025,312011629.0,3950499514.0,,3950499514.0,-3638487885.0,2729721777.0,335866700000.0,
